split,clean_epoch_id,artifact_epoch_id,artifact_type,target_snr_db,dae_input,target
train,546,eog:546;emg:546,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,363,eog:363;emg:363,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,47,eog:47;emg:47,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,163,eog:163;emg:163,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,356,eog:356;emg:356,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,268,eog:268;emg:268,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,330,eog:330;emg:330,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,284,eog:284;emg:284,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,26,eog:26;emg:26,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,599,eog:599;emg:599,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,2,eog:2;emg:2,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,584,eog:584;emg:584,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,160,eog:160;emg:160,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,485,eog:485;emg:485,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,481,eog:481;emg:481,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,58,eog:58;emg:58,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,200,eog:200;emg:200,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,515,eog:515;emg:515,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,551,eog:551;emg:551,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,129,eog:129;emg:129,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,588,eog:588;emg:588,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,377,eog:377;emg:377,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,505,eog:505;emg:505,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,203,eog:203;emg:203,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,554,eog:554;emg:554,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,118,eog:118;emg:118,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,252,eog:252;emg:252,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,306,eog:306;emg:306,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,50,eog:50;emg:50,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,567,eog:567;emg:567,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,166,eog:166;emg:166,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,352,eog:352;emg:352,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,125,eog:125;emg:125,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,488,eog:488;emg:488,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,379,eog:379;emg:379,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,398,eog:398;emg:398,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,174,eog:174;emg:174,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,235,eog:235;emg:235,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,232,eog:232;emg:232,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,494,eog:494;emg:494,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,414,eog:414;emg:414,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,338,eog:338;emg:338,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,558,eog:558;emg:558,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,469,eog:469;emg:469,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,487,eog:487;emg:487,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,465,eog:465;emg:465,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,374,eog:374;emg:374,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,101,eog:101;emg:101,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,119,eog:119;emg:119,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,99,eog:99;emg:99,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,139,eog:139;emg:139,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,486,eog:486;emg:486,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,126,eog:126;emg:126,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,598,eog:598;emg:598,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,219,eog:219;emg:219,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,194,eog:194;emg:194,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,64,eog:64;emg:64,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,246,eog:246;emg:246,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,458,eog:458;emg:458,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,191,eog:191;emg:191,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,556,eog:556;emg:556,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,260,eog:260;emg:260,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,476,eog:476;emg:476,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,319,eog:319;emg:319,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,273,eog:273;emg:273,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,455,eog:455;emg:455,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,262,eog:262;emg:262,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,536,eog:536;emg:536,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,183,eog:183;emg:183,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,378,eog:378;emg:378,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,8,eog:8;emg:8,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,242,eog:242;emg:242,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,133,eog:133;emg:133,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,340,eog:340;emg:340,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,239,eog:239;emg:239,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,358,eog:358;emg:358,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,82,eog:82;emg:82,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,280,eog:280;emg:280,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,103,eog:103;emg:103,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,400,eog:400;emg:400,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,104,eog:104;emg:104,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,498,eog:498;emg:498,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,592,eog:592;emg:592,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,495,eog:495;emg:495,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,310,eog:310;emg:310,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,274,eog:274;emg:274,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,31,eog:31;emg:31,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,383,eog:383;emg:383,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,566,eog:566;emg:566,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,254,eog:254;emg:254,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,17,eog:17;emg:17,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,24,eog:24;emg:24,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,320,eog:320;emg:320,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,431,eog:431;emg:431,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,417,eog:417;emg:417,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,198,eog:198;emg:198,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,56,eog:56;emg:56,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,581,eog:581;emg:581,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,197,eog:197;emg:197,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,19,eog:19;emg:19,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,162,eog:162;emg:162,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,298,eog:298;emg:298,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,299,eog:299;emg:299,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,345,eog:345;emg:345,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,73,eog:73;emg:73,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,463,eog:463;emg:463,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,3,eog:3;emg:3,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,460,eog:460;emg:460,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,16,eog:16;emg:16,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,540,eog:540;emg:540,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,353,eog:353;emg:353,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,531,eog:531;emg:531,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,283,eog:283;emg:283,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,436,eog:436;emg:436,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,387,eog:387;emg:387,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,422,eog:422;emg:422,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,593,eog:593;emg:593,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,62,eog:62;emg:62,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,127,eog:127;emg:127,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,146,eog:146;emg:146,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,456,eog:456;emg:456,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,331,eog:331;emg:331,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,27,eog:27;emg:27,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,249,eog:249;emg:249,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,499,eog:499;emg:499,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,292,eog:292;emg:292,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,265,eog:265;emg:265,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,470,eog:470;emg:470,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,247,eog:247;emg:247,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,480,eog:480;emg:480,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,228,eog:228;emg:228,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,454,eog:454;emg:454,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,143,eog:143;emg:143,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,394,eog:394;emg:394,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,288,eog:288;emg:288,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,294,eog:294;emg:294,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,22,eog:22;emg:22,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,285,eog:285;emg:285,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,210,eog:210;emg:210,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,238,eog:238;emg:238,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,89,eog:89;emg:89,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,373,eog:373;emg:373,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,148,eog:148;emg:148,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,196,eog:196;emg:196,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,597,eog:597;emg:597,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,477,eog:477;emg:477,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,134,eog:134;emg:134,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,12,eog:12;emg:12,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,357,eog:357;emg:357,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,67,eog:67;emg:67,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,85,eog:85;emg:85,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,229,eog:229;emg:229,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,201,eog:201;emg:201,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,544,eog:544;emg:544,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,519,eog:519;emg:519,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,580,eog:580;emg:580,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,7,eog:7;emg:7,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,421,eog:421;emg:421,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,594,eog:594;emg:594,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,371,eog:371;emg:371,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,25,eog:25;emg:25,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,92,eog:92;emg:92,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,304,eog:304;emg:304,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,368,eog:368;emg:368,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,501,eog:501;emg:501,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,344,eog:344;emg:344,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,233,eog:233;emg:233,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,109,eog:109;emg:109,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,557,eog:557;emg:557,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,355,eog:355;emg:355,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,291,eog:291;emg:291,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,181,eog:181;emg:181,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,462,eog:462;emg:462,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,360,eog:360;emg:360,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,75,eog:75;emg:75,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,250,eog:250;emg:250,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,596,eog:596;emg:596,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,165,eog:165;emg:165,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,382,eog:382;emg:382,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,326,eog:326;emg:326,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,489,eog:489;emg:489,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,573,eog:573;emg:573,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,365,eog:365;emg:365,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,149,eog:149;emg:149,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,423,eog:423;emg:423,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,70,eog:70;emg:70,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,255,eog:255;emg:255,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,420,eog:420;emg:420,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,206,eog:206;emg:206,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,54,eog:54;emg:54,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,401,eog:401;emg:401,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,318,eog:318;emg:318,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,550,eog:550;emg:550,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,169,eog:169;emg:169,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,418,eog:418;emg:418,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,322,eog:322;emg:322,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,538,eog:538;emg:538,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,215,eog:215;emg:215,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,43,eog:43;emg:43,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,23,eog:23;emg:23,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,158,eog:158;emg:158,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,136,eog:136;emg:136,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,574,eog:574;emg:574,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,95,eog:95;emg:95,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,334,eog:334;emg:334,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,348,eog:348;emg:348,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,175,eog:175;emg:175,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,341,eog:341;emg:341,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,575,eog:575;emg:575,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,186,eog:186;emg:186,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,263,eog:263;emg:263,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,257,eog:257;emg:257,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,461,eog:461;emg:461,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,316,eog:316;emg:316,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,457,eog:457;emg:457,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,563,eog:563;emg:563,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,419,eog:419;emg:419,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,88,eog:88;emg:88,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,78,eog:78;emg:78,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,240,eog:240;emg:240,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,520,eog:520;emg:520,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,248,eog:248;emg:248,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,492,eog:492;emg:492,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,337,eog:337;emg:337,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,214,eog:214;emg:214,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,37,eog:37;emg:37,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,589,eog:589;emg:589,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,270,eog:270;emg:270,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,511,eog:511;emg:511,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,276,eog:276;emg:276,mixed,-5.0,dwt_wavelet_output,clean_eeg
train,522,eog:522,blink,0.0,dwt_wavelet_output,clean_eeg
train,409,eog:409,blink,0.0,dwt_wavelet_output,clean_eeg
train,86,eog:86,blink,0.0,dwt_wavelet_output,clean_eeg
train,441,eog:441,blink,0.0,dwt_wavelet_output,clean_eeg
train,309,eog:309,blink,0.0,dwt_wavelet_output,clean_eeg
train,514,eog:514,blink,0.0,dwt_wavelet_output,clean_eeg
train,295,eog:295,blink,0.0,dwt_wavelet_output,clean_eeg
train,324,eog:324,blink,0.0,dwt_wavelet_output,clean_eeg
train,459,eog:459,blink,0.0,dwt_wavelet_output,clean_eeg
train,325,eog:325,blink,0.0,dwt_wavelet_output,clean_eeg
train,302,eog:302,blink,0.0,dwt_wavelet_output,clean_eeg
train,225,eog:225,blink,0.0,dwt_wavelet_output,clean_eeg
train,6,eog:6,blink,0.0,dwt_wavelet_output,clean_eeg
train,354,eog:354,blink,0.0,dwt_wavelet_output,clean_eeg
train,336,eog:336,blink,0.0,dwt_wavelet_output,clean_eeg
train,213,eog:213,blink,0.0,dwt_wavelet_output,clean_eeg
train,61,eog:61,blink,0.0,dwt_wavelet_output,clean_eeg
train,202,eog:202,blink,0.0,dwt_wavelet_output,clean_eeg
train,36,eog:36,blink,0.0,dwt_wavelet_output,clean_eeg
train,523,eog:523,blink,0.0,dwt_wavelet_output,clean_eeg
train,572,eog:572,blink,0.0,dwt_wavelet_output,clean_eeg
train,271,eog:271,blink,0.0,dwt_wavelet_output,clean_eeg
train,193,eog:193,blink,0.0,dwt_wavelet_output,clean_eeg
train,179,eog:179,blink,0.0,dwt_wavelet_output,clean_eeg
train,532,eog:532,blink,0.0,dwt_wavelet_output,clean_eeg
train,533,eog:533,blink,0.0,dwt_wavelet_output,clean_eeg
train,258,eog:258,blink,0.0,dwt_wavelet_output,clean_eeg
train,159,eog:159,blink,0.0,dwt_wavelet_output,clean_eeg
train,429,eog:429,blink,0.0,dwt_wavelet_output,clean_eeg
train,145,eog:145,blink,0.0,dwt_wavelet_output,clean_eeg
train,29,eog:29,blink,0.0,dwt_wavelet_output,clean_eeg
train,51,eog:51,blink,0.0,dwt_wavelet_output,clean_eeg
train,413,eog:413,blink,0.0,dwt_wavelet_output,clean_eeg
train,391,eog:391,blink,0.0,dwt_wavelet_output,clean_eeg
train,408,eog:408,blink,0.0,dwt_wavelet_output,clean_eeg
train,91,eog:91,blink,0.0,dwt_wavelet_output,clean_eeg
train,55,eog:55,blink,0.0,dwt_wavelet_output,clean_eeg
train,305,eog:305,blink,0.0,dwt_wavelet_output,clean_eeg
train,156,eog:156,blink,0.0,dwt_wavelet_output,clean_eeg
train,140,eog:140,blink,0.0,dwt_wavelet_output,clean_eeg
train,100,eog:100,blink,0.0,dwt_wavelet_output,clean_eeg
train,124,eog:124,blink,0.0,dwt_wavelet_output,clean_eeg
train,530,eog:530,blink,0.0,dwt_wavelet_output,clean_eeg
train,565,eog:565,blink,0.0,dwt_wavelet_output,clean_eeg
train,20,eog:20,blink,0.0,dwt_wavelet_output,clean_eeg
train,231,eog:231,blink,0.0,dwt_wavelet_output,clean_eeg
train,115,eog:115,blink,0.0,dwt_wavelet_output,clean_eeg
train,71,eog:71,blink,0.0,dwt_wavelet_output,clean_eeg
train,171,eog:171,blink,0.0,dwt_wavelet_output,clean_eeg
train,243,eog:243,blink,0.0,dwt_wavelet_output,clean_eeg
train,346,eog:346,blink,0.0,dwt_wavelet_output,clean_eeg
train,411,eog:411,blink,0.0,dwt_wavelet_output,clean_eeg
train,512,eog:512,blink,0.0,dwt_wavelet_output,clean_eeg
train,261,eog:261,blink,0.0,dwt_wavelet_output,clean_eeg
train,151,eog:151,blink,0.0,dwt_wavelet_output,clean_eeg
train,433,eog:433,blink,0.0,dwt_wavelet_output,clean_eeg
train,135,eog:135,blink,0.0,dwt_wavelet_output,clean_eeg
train,224,eog:224,blink,0.0,dwt_wavelet_output,clean_eeg
train,315,eog:315,blink,0.0,dwt_wavelet_output,clean_eeg
train,426,eog:426,blink,0.0,dwt_wavelet_output,clean_eeg
train,245,eog:245,blink,0.0,dwt_wavelet_output,clean_eeg
train,569,eog:569,blink,0.0,dwt_wavelet_output,clean_eeg
train,180,eog:180,blink,0.0,dwt_wavelet_output,clean_eeg
train,404,eog:404,blink,0.0,dwt_wavelet_output,clean_eeg
train,168,eog:168,blink,0.0,dwt_wavelet_output,clean_eeg
train,144,eog:144,blink,0.0,dwt_wavelet_output,clean_eeg
train,395,eog:395,blink,0.0,dwt_wavelet_output,clean_eeg
train,509,eog:509,blink,0.0,dwt_wavelet_output,clean_eeg
train,560,eog:560,blink,0.0,dwt_wavelet_output,clean_eeg
train,527,eog:527,blink,0.0,dwt_wavelet_output,clean_eeg
train,595,eog:595,blink,0.0,dwt_wavelet_output,clean_eeg
train,241,eog:241,blink,0.0,dwt_wavelet_output,clean_eeg
train,282,eog:282,blink,0.0,dwt_wavelet_output,clean_eeg
train,343,eog:343,blink,0.0,dwt_wavelet_output,clean_eeg
train,150,eog:150,blink,0.0,dwt_wavelet_output,clean_eeg
train,164,eog:164,blink,0.0,dwt_wavelet_output,clean_eeg
train,152,eog:152,blink,0.0,dwt_wavelet_output,clean_eeg
train,116,eog:116,blink,0.0,dwt_wavelet_output,clean_eeg
train,30,eog:30,blink,0.0,dwt_wavelet_output,clean_eeg
train,590,eog:590,blink,0.0,dwt_wavelet_output,clean_eeg
train,40,eog:40,blink,0.0,dwt_wavelet_output,clean_eeg
train,253,eog:253,blink,0.0,dwt_wavelet_output,clean_eeg
train,559,eog:559,blink,0.0,dwt_wavelet_output,clean_eeg
train,587,eog:587,blink,0.0,dwt_wavelet_output,clean_eeg
train,399,eog:399,blink,0.0,dwt_wavelet_output,clean_eeg
train,278,eog:278,blink,0.0,dwt_wavelet_output,clean_eeg
train,259,eog:259,blink,0.0,dwt_wavelet_output,clean_eeg
train,220,eog:220,blink,0.0,dwt_wavelet_output,clean_eeg
train,45,eog:45,blink,0.0,dwt_wavelet_output,clean_eeg
train,35,eog:35,blink,0.0,dwt_wavelet_output,clean_eeg
train,493,eog:493,blink,0.0,dwt_wavelet_output,clean_eeg
train,96,eog:96,blink,0.0,dwt_wavelet_output,clean_eeg
train,351,eog:351,blink,0.0,dwt_wavelet_output,clean_eeg
train,234,eog:234,blink,0.0,dwt_wavelet_output,clean_eeg
train,269,eog:269,blink,0.0,dwt_wavelet_output,clean_eeg
train,60,eog:60,blink,0.0,dwt_wavelet_output,clean_eeg
train,132,eog:132,blink,0.0,dwt_wavelet_output,clean_eeg
train,578,eog:578,blink,0.0,dwt_wavelet_output,clean_eeg
train,468,eog:468,blink,0.0,dwt_wavelet_output,clean_eeg
train,586,eog:586,blink,0.0,dwt_wavelet_output,clean_eeg
train,98,eog:98,blink,0.0,dwt_wavelet_output,clean_eeg
train,439,eog:439,blink,0.0,dwt_wavelet_output,clean_eeg
train,521,eog:521,blink,0.0,dwt_wavelet_output,clean_eeg
train,424,eog:424,blink,0.0,dwt_wavelet_output,clean_eeg
train,446,eog:446,blink,0.0,dwt_wavelet_output,clean_eeg
train,524,eog:524,blink,0.0,dwt_wavelet_output,clean_eeg
train,570,eog:570,blink,0.0,dwt_wavelet_output,clean_eeg
train,131,eog:131,blink,0.0,dwt_wavelet_output,clean_eeg
train,46,eog:46,blink,0.0,dwt_wavelet_output,clean_eeg
train,478,eog:478,blink,0.0,dwt_wavelet_output,clean_eeg
train,77,eog:77,blink,0.0,dwt_wavelet_output,clean_eeg
train,312,eog:312,blink,0.0,dwt_wavelet_output,clean_eeg
train,138,eog:138,blink,0.0,dwt_wavelet_output,clean_eeg
train,120,eog:120,blink,0.0,dwt_wavelet_output,clean_eeg
train,293,eog:293,blink,0.0,dwt_wavelet_output,clean_eeg
train,482,eog:482,blink,0.0,dwt_wavelet_output,clean_eeg
train,192,eog:192,blink,0.0,dwt_wavelet_output,clean_eeg
train,412,eog:412,blink,0.0,dwt_wavelet_output,clean_eeg
train,582,eog:582,blink,0.0,dwt_wavelet_output,clean_eeg
train,185,eog:185,blink,0.0,dwt_wavelet_output,clean_eeg
train,147,eog:147,blink,0.0,dwt_wavelet_output,clean_eeg
train,428,eog:428,blink,0.0,dwt_wavelet_output,clean_eeg
train,83,eog:83,blink,0.0,dwt_wavelet_output,clean_eeg
train,53,eog:53,blink,0.0,dwt_wavelet_output,clean_eeg
train,367,eog:367,blink,0.0,dwt_wavelet_output,clean_eeg
train,435,eog:435,blink,0.0,dwt_wavelet_output,clean_eeg
train,510,eog:510,blink,0.0,dwt_wavelet_output,clean_eeg
train,107,eog:107,blink,0.0,dwt_wavelet_output,clean_eeg
train,38,eog:38,blink,0.0,dwt_wavelet_output,clean_eeg
train,438,eog:438,blink,0.0,dwt_wavelet_output,clean_eeg
train,80,eog:80,blink,0.0,dwt_wavelet_output,clean_eeg
train,393,eog:393,blink,0.0,dwt_wavelet_output,clean_eeg
train,176,eog:176,blink,0.0,dwt_wavelet_output,clean_eeg
